timestamp,accel1,velocity1,force
1037413748,0.0214375,-3.34,-0.0881875
1037415741,0.0513447,-3.3399,-0.240712
1037417742,0.081228,-3.33974,-0.240712
1037419747,0.0214375,-3.3397,0.216863
1037421744,-0.038353,-3.33977,0.521913
1037423740,-0.0682363,-3.33991,0.216863
1037425747,0.081228,-3.33975,0.0643376
1037427746,0.0214375,-3.3397,-0.0881875
1037429749,-0.0084458,-3.33972,0.0643376
1037431766,0.0214375,-3.33968,0.369388
1037433767,-0.038353,-3.33975,0.369388
1037435768,0.0513447,-3.33965,0.0643376
1037437747,0.0513447,-3.33955,0.0643376
1037439765,-0.0084458,-3.33957,0.216863
1037441770,-0.038353,-3.33964,0.0643376
1037443747,0.0513447,-3.33954,0.0643376
1037445767,0.0513447,-3.33944,-0.240712
1037447768,-0.0084458,-3.33945,-0.240712
1037449769,0.0513447,-3.33935,0.0643376
1037451764,-0.0682363,-3.33949,0.216863
1037453768,-0.0084458,-3.33951,-0.240712
1037455774,0.111135,-3.33928,-0.545763
1037457769,0.0513447,-3.33918,-0.545763
1037459773,-0.0084458,-3.3392,-0.393238
1037461765,0.0214375,-3.33915,-0.0881875
1037463767,0.0214375,-3.33911,-0.240712
1037465766,0.0214375,-3.33907,-0.698288
1037467772,0.081228,-3.33891,-0.393238
1037469768,-0.038353,-3.33898,-0.240712
1037471772,-0.0084458,-3.339,-0.240712
1037473766,0.081228,-3.33884,-0.393238
1037475771,0.0513447,-3.33873,-0.393238
1037477774,0.0513447,-3.33863,-0.393238
1037479771,0.0214375,-3.33859,0.216863
1037481769,-0.0084458,-3.33861,0.216863
1037483774,0.0214375,-3.33856,-0.240712
1037485767,0.081228,-3.3384,-0.240712
1037487767,0.0214375,-3.33836,-0.0881875
1037489771,-0.0084458,-3.33837,0.0643376
1037491774,0.0214375,-3.33833,0.369388
1037493774,0.0214375,-3.33829,0.216863
1037495771,0.0513447,-3.33819,0.0643376
1037497766,0.0214375,-3.33814,0.216863
1037499765,-0.0084458,-3.33816,0.369388
1037501773,-0.0084458,-3.33818,0.216863
1037503769,0.0513447,-3.33807,0.0643376
1037505766,0.0513447,-3.33797,0.0643376
1037507773,-0.038353,-3.33805,0.369388
1037509978,-0.0084458,-3.33807,0.521913
1037511767,-0.038353,-3.33814,0.369388
1037513774,0.0214375,-3.33809,0.0643376
1037515775,0.081228,-3.33793,-0.240712
1037517766,0.0513447,-3.33783,0.0643376
1037519770,-0.0084458,-3.33785,0.216863
1037521766,0.0214375,-3.3378,0.0643376
1037523776,0.0513447,-3.3377,-0.0881875
